,0
954,-45.19999999999999
955,-1.0
956,-13.4
957,1.0
958,-3.8
959,-78.4
960,-106.70000000000007
961,-95.30000000000004
962,-15.0
963,1.0
964,-54.29999999999998
965,-70.6
966,0.5
967,-104.80000000000007
968,-78.20000000000002
969,1.0
970,-7.199999999999999
971,-89.60000000000002
972,-2.4
973,-45.09999999999999
974,-110.50000000000009
975,-89.60000000000004
976,-54.69999999999998
977,-28.299999999999994
978,-116.2000000000001
979,-82.00000000000003
980,-20.2
981,-4.3
982,-97.20000000000006
983,-6.699999999999999
984,-83.9
985,1.0
986,-82.00000000000001
987,-1.4
988,-76.3
989,-3.8
990,-4.3
991,-116.2000000000001
992,-25.399999999999995
993,-106.70000000000007
994,-4.3
995,-7.199999999999999
996,-6.699999999999999
997,1.0
998,-53.79999999999998
999,-89.60000000000004
