,0
955,-46.39999999999999
956,-41.4
957,-35.8
958,-35.5
959,-36.699999999999996
960,-45.19999999999999
961,-35.5
962,-45.89999999999999
963,-37.4
964,-37.6
965,-37.199999999999996
966,-44.39999999999999
967,-61.80000000000006
968,-35.9
969,-36.4
970,-37.800000000000004
971,-38.1
972,-35.6
973,-60.900000000000055
974,-46.5
975,-60.300000000000054
976,-44.89999999999999
977,-48.8
978,-58.29999999999998
979,-35.5
980,-63.90000000000006
981,-56.00000000000003
982,-35.599999999999994
983,-63.300000000000054
984,-60.900000000000055
985,-48.69999999999999
986,-34.8
987,-48.69999999999998
988,-50.19999999999999
989,-46.2
990,-36.9
991,-38.3
992,-57.20000000000003
993,-43.199999999999996
994,-39.50000000000001
995,-37.5
996,-37.50000000000001
997,-39.1
998,-47.099999999999994
999,-37.1
